196	14908.341797
197	11590.631836
198	-2289.846680
199	10850.703125
200	-6709.752930
201	-3639.230713
202	889.755737
203	-16225.541992
204	-14284.115234
205	-15015.876953
206	-24515.337891
207	-15953.492188
208	-20812.707031
209	-17979.779297
210	-14412.609375
211	-8449.688477
212	-23815.806641
213	-22257.962891
214	-36099.109375
215	-46850.445312
216	-27344.150391
217	-35402.804688
218	-48599.445312
219	-54990.027344
220	-58089.093750
221	-56793.078125
222	-45483.914062
223	-41962.703125
224	-46075.339844
225	-62102.300781
226	-53570.363281
227	-59736.769531
228	-55482.781250
229	-58288.113281
230	-59788.781250
231	-50795.546875
232	-61327.562500
233	-60170.132812
234	-57579.914062
235	-70274.937500
236	-58089.269531
237	-60288.582031
238	-69885.687500
239	-64073.410156
240	-59909.371094
241	-71512.210938
242	-67481.828125
243	-59748.972656
244	-62066.921875
245	-72589.054688
246	-70303.218750
247	-53777.960938
248	-55996.726562
249	-60612.359375
250	-54467.562500
251	-56648.765625
252	-62370.742188
253	-51564.160156
254	-57334.144531
255	-57400.820312
256	-53551.519531
257	-47048.207031
258	-49862.519531
259	-58073.679688
260	-38445.851562
261	-34810.828125
262	-34354.777344
263	-37033.363281
264	-39377.789062
265	-29390.990234
266	-35179.367188
267	-23286.097656
268	-25076.048828
269	-28252.070312
270	-33967.484375
271	-18772.753906
272	-19734.789062
273	-13749.618164
274	-17037.917969
275	-13726.077148
276	-4444.359375
277	-9883.625000
278	-10432.666016
279	-3820.004150
280	-1237.567749
281	12135.851562
282	1723.165405
283	6393.093262
284	8200.371094
285	6854.048828
286	3639.055420
287	18312.949219
288	29461.246094
289	16990.718750
290	28519.867188
291	25521.796875
292	20731.238281
293	35275.105469
294	37851.097656
295	28173.427734
296	49033.628906
297	53659.246094
298	39464.960938
299	44089.937500
300	49898.605469
301	51604.371094
302	48142.695312
303	46723.828125
304	61248.304688
305	46648.910156
306	45174.300781
307	52104.964844
308	59710.007812
309	53611.507812
310	61559.375000
311	59913.488281
312	63325.890625
313	64533.265625
314	56974.910156
315	59953.203125
316	65373.777344
317	62055.066406
318	65319.929688
319	61561.734375
320	67984.937500
321	69714.468750
322	67687.335938
323	63381.726562
324	56305.039062
325	62428.972656
326	62157.375000
327	54831.000000
328	61206.929688
329	62645.636719
330	66052.671875
331	52557.027344
332	58050.691406
333	52715.363281
334	53406.640625
335	48066.691406
336	51740.542969
337	56815.804688
338	53837.593750
339	51684.410156
340	36070.597656
341	41158.750000
342	45669.015625
343	39724.351562
344	32583.761719
345	29700.611328
346	40659.660156
347	24835.507812
348	26524.398438
349	16274.414062
350	30709.160156
351	12141.237305
352	14196.659180
353	19182.589844
354	1001.941040
355	17017.527344
356	-2566.361084
357	10934.350586
358	7706.764648
359	9414.693359
360	2236.563965
361	-10524.788086
362	7122.306641
363	-7192.469238
364	-4586.783203
365	-8963.931641
366	-6360.161621
367	-30962.681641
368	-13027.093750
369	-30023.031250
370	-27174.437500
371	-37065.773438
372	-32647.984375
373	-39017.140625
374	-33598.468750
375	-32680.644531
376	-49466.285156
377	-32914.773438
378	-41010.710938
379	-45441.257812
380	-36831.285156
381	-55082.265625
382	-48785.156250
383	-54038.394531
384	-55065.570312
385	-59329.562500
386	-54135.734375
387	-51519.546875
388	-57211.933594
389	-61428.371094
390	-56146.210938
391	-56491.074219
392	-68087.140625
393	-73220.585938
394	-76771.343750
395	-66962.351562
396	-72562.820312
397	-67655.335938
398	-73118.906250
399	-73107.242188
400	-59861.789062
401	-69914.953125
402	-64577.621094
403	-70276.328125
404	-80746.375000
405	-55016.765625
406	-62592.070312
407	-59953.355469
408	-61236.843750
409	-60951.250000
410	-55921.269531
411	-62996.050781
412	-53742.824219
413	-61292.898438
414	-49386.640625
415	-51596.222656
416	-61005.371094
417	-55277.972656
418	-51634.644531
419	-41534.343750
420	-34885.156250
421	-44238.484375
422	-49931.558594
423	-42561.320312
424	-36110.750000
425	-32028.724609
426	-30188.976562
427	-32187.937500
428	-26351.050781
429	-34123.316406
430	-17315.375000
431	-24362.828125
432	-21994.328125
433	-9505.358398
434	-9290.708008
435	-28999.527344
436	3156.366455
437	-13061.980469
438	-9803.801758
439	-4563.884277
440	5818.642578
441	5713.529785
442	15661.079102
443	7679.546875
444	17258.619141
445	4598.829590
446	9417.917969
447	24587.558594
448	17733.523438
449	25300.062500
450	17782.542969
451	33701.144531
452	27722.533203
453	41186.195312
454	33670.046875
455	33115.492188
456	45431.402344
457	46715.183594
458	42552.648438
459	30215.890625
460	47094.800781
461	55810.914062
462	50913.214844
463	48394.640625
464	52254.007812
465	60440.828125
466	59163.761719
467	58099.804688
468	57986.535156
469	60250.976562
470	63662.078125
471	58302.523438
472	66100.914062
473	63494.394531
474	59447.230469
475	71931.187500
476	66948.515625
477	61805.593750
478	69258.742188
479	64419.625000
480	54078.617188
481	62151.718750
482	61996.976562
483	64492.500000
484	65811.703125
485	58315.914062
486	62458.808594
487	70896.148438
488	68093.320312
489	61067.566406
490	73754.015625
491	63017.082031
492	55942.519531
493	60060.664062
494	50378.570312
495	47044.554688
496	57362.992188
497	49089.414062
498	53328.281250
499	44917.804688
500	43325.062500
501	46239.882812
502	43225.476562
503	42830.410156
504	29369.048828
505	39178.015625
506	32838.796875
507	31561.535156
508	12393.736328
509	21795.820312
510	13027.309570
511	22156.318359
512	15506.202148
